# Longitude (deg), Latitude (deg), Distance Along Fault (km), Distance Along Fault (m), Scarp Height (m), Scarp Height Std (m), Upper Slope Angle (deg), upper slope std, Lower Slope Angle (deg), lower_slope_std, Filtered Median offset (1km), filtered standard deviation (1km), Filtered Median offset (3km), filtered standard deviation (3km), Filtered Median offset (5km), filtered standard deviation (5km)
33.15,-10.97,30.30,30296.00,,,,,,,13.31,2.32,9.92,2.97,10.08,3.16
33.15,-10.97,30.42,30416.00,,,,,,,13.31,2.32,9.92,2.97,10.08,3.16
33.15,-10.97,30.54,30536.00,10.99,0.20,1.75,0.05,1.93,1.93,13.31,2.32,10.00,3.20,10.08,3.16
33.16,-10.97,30.66,30656.00,,,,,,,13.31,2.32,10.08,3.06,10.00,3.03
33.16,-10.98,30.78,30776.00,,,,,,,10.99,0.00,10.54,2.33,10.00,3.03
33.16,-10.98,30.90,30896.00,,,,,,,10.45,0.54,10.99,2.20,10.00,3.03
33.16,-10.98,31.02,31016.00,,,,,,,10.08,0.47,10.99,2.20,9.92,2.87
33.16,-10.98,31.14,31136.00,,,,,,,10.00,0.08,10.99,2.20,9.92,2.87
33.16,-10.98,31.26,31256.00,,,,,,,10.00,0.08,10.99,2.20,9.92,2.87
33.16,-10.98,31.38,31376.00,9.92,0.40,0.76,0.13,0.81,0.81,10.00,0.08,10.99,2.20,9.92,2.87
33.16,-10.98,31.50,31496.00,10.08,0.23,3.23,0.17,3.62,3.62,10.00,0.08,10.99,2.20,10.00,3.03
33.16,-10.98,31.62,31616.00,,,,,,,10.00,0.08,10.54,2.26,10.08,2.84
33.15,-10.98,31.74,31736.00,,,,,,,10.00,0.08,10.08,1.46,10.54,2.26
33.15,-10.99,31.86,31856.00,,,,,,,10.08,1.61,10.08,1.46,10.54,2.26
33.15,-10.99,31.98,31976.00,,,,,,,11.75,1.67,10.08,1.46,10.54,2.26
33.15,-10.99,32.10,32096.00,,,,,,,13.42,0.00,10.00,1.62,10.54,2.26
33.15,-10.99,32.22,32216.00,,,,,,,13.42,0.00,10.00,1.62,10.54,2.26
33.15,-10.99,32.34,32336.00,13.42,0.23,2.05,0.15,4.33,4.33,13.42,0.00,10.00,1.62,10.54,2.26
33.15,-10.99,32.46,32456.00,,,,,,,13.42,0.00,10.00,1.62,10.54,2.26
33.15,-10.99,32.58,32576.00,,,,,,,11.33,2.09,10.00,1.62,10.54,2.26
33.15,-10.99,32.70,32696.00,,,,,,,11.33,2.09,10.00,1.62,10.08,1.46
33.15,-10.99,32.82,32816.00,,,,,,,11.33,2.09,10.00,1.62,10.54,1.76
33.15,-11.00,32.94,32936.00,,,,,,,9.23,0.00,10.08,1.81,10.54,1.76
33.15,-11.00,33.06,33056.00,9.23,0.07,2.15,0.04,1.10,1.10,9.23,0.00,11.33,2.09,10.08,1.92
33.15,-11.00,33.18,33176.00,,,,,,,9.23,0.00,11.33,2.09,10.62,1.76
33.15,-11.00,33.30,33296.00,,,,,,,9.23,0.00,11.33,2.09,10.62,1.76
33.15,-11.00,33.42,33416.00,,,,,,,9.23,0.00,11.33,2.09,10.62,1.76
33.15,-11.00,33.54,33536.00,,,,,,,9.23,0.00,11.33,2.09,10.62,1.76
33.15,-11.00,33.66,33656.00,,,,,,,,,11.33,2.09,10.62,1.76
33.15,-11.00,33.78,33776.00,,,,,,,,,13.42,2.08,10.62,1.76
33.15,-11.00,33.90,33896.00,,,,,,,,,11.52,2.29,11.16,1.81
33.15,-11.00,34.02,34016.00,,,,,,,,,11.52,2.29,12.29,1.85
33.15,-11.01,34.14,34136.00,,,,,,,,,11.16,1.88,13.42,1.95
33.15,-11.01,34.26,34256.00,,,,,,,,,11.16,1.88,13.42,1.95
33.15,-11.01,34.38,34376.00,,,,,,,,,11.16,1.88,13.42,1.95
33.15,-11.01,34.50,34496.00,,,,,,,,,11.16,1.88,13.42,1.95
33.15,-11.01,34.62,34616.00,,,,,,,,,12.49,1.33,13.42,1.95
33.15,-11.01,34.74,34736.00,,,,,,,13.82,0.00,12.49,1.33,13.42,1.95
33.15,-11.01,34.86,34856.00,,,,,,,13.82,0.00,12.49,1.33,12.49,2.10
33.15,-11.01,34.98,34976.00,,,,,,,13.82,0.00,12.49,1.33,13.82,6.64
33.15,-11.01,35.10,35096.00,,,,,,,12.49,1.33,13.82,1.43,14.15,6.10
33.16,-11.02,35.22,35216.00,13.82,0.36,3.77,0.20,2.09,2.09,12.49,1.33,13.82,1.43,14.15,6.10
33.16,-11.02,35.34,35336.00,,,,,,,12.49,1.33,13.82,1.43,14.15,6.10
33.16,-11.02,35.46,35456.00,,,,,,,12.49,1.33,13.82,1.43,14.15,6.10
33.16,-11.02,35.58,35576.00,11.16,0.15,3.67,0.15,2.73,2.73,12.49,1.33,13.82,1.43,14.48,5.90
33.16,-11.02,35.70,35696.00,,,,,,,12.49,1.33,13.82,1.43,14.48,5.90
33.16,-11.02,35.82,35816.00,,,,,,,11.16,0.00,13.82,1.43,14.48,5.90
33.16,-11.02,35.94,35936.00,,,,,,,11.16,0.00,14.15,6.59,14.48,5.90
33.16,-11.02,36.06,36056.00,,,,,,,12.82,1.66,14.48,5.90,14.48,5.90
33.16,-11.02,36.18,36176.00,,,,,,,14.48,0.00,14.48,5.90,14.48,5.90
33.16,-11.03,36.30,36296.00,,,,,,,14.48,0.00,14.48,5.90,14.48,5.90
33.16,-11.03,36.42,36416.00,,,,,,,14.48,0.00,14.48,5.90,14.48,5.90
33.16,-11.03,36.54,36536.00,14.48,0.32,6.92,0.22,1.38,1.38,14.48,0.00,14.48,5.90,14.48,5.90
33.16,-11.03,36.66,36656.00,,,,,,,14.48,0.00,14.48,5.90,14.48,5.90
33.16,-11.03,36.78,36776.00,,,,,,,14.48,0.00,15.75,6.36,14.48,5.90
33.16,-11.03,36.90,36896.00,,,,,,,21.29,6.81,15.75,6.36,14.48,5.90
33.16,-11.03,37.02,37016.00,,,,,,,17.02,5.92,15.75,6.36,14.48,5.90
33.16,-11.03,37.14,37135.00,,,,,,,22.56,5.54,17.02,5.92,14.48,5.90
33.16,-11.03,37.26,37255.00,,,,,,,22.56,5.54,17.02,5.92,14.48,5.90
33.16,-11.03,37.38,37375.00,28.10,0.77,8.70,0.26,3.44,3.44,22.56,5.54,17.02,5.92,14.48,5.90
33.16,-11.04,37.50,37495.00,17.02,0.29,4.35,0.07,1.89,1.89,22.56,5.54,17.02,5.92,14.48,5.90
33.16,-11.04,37.62,37615.00,,,,,,,22.56,5.54,17.02,5.92,14.48,5.90
33.16,-11.04,37.74,37735.00,,,,,,,22.56,5.54,17.02,5.92,15.75,6.36
33.16,-11.04,37.86,37855.00,,,,,,,22.56,5.54,17.02,5.92,15.75,6.36
33.16,-11.04,37.98,37975.00,,,,,,,17.02,0.00,17.02,5.92,15.75,6.36
33.16,-11.04,38.10,38095.00,,,,,,,,,22.56,5.54,17.02,5.92
33.16,-11.04,38.22,38215.00,,,,,,,,,22.56,5.54,17.02,5.92
33.16,-11.04,38.34,38335.00,,,,,,,,,22.56,5.54,17.02,5.92
33.16,-11.04,38.46,38455.00,,,,,,,,,22.56,5.54,15.75,6.70
33.17,-11.04,38.58,38575.00,,,,,,,,,22.56,5.54,14.48,6.59
33.17,-11.05,38.70,38695.00,,,,,,,,,22.56,5.54,14.48,6.59
33.17,-11.05,38.82,38815.00,,,,,,,,,22.56,5.54,14.48,6.59
33.17,-11.05,38.94,38935.00,,,,,,,,,17.02,0.00,14.48,6.59
33.17,-11.05,39.06,39055.00,,,,,,,,,,,13.76,7.32
33.17,-11.05,39.18,39175.00,,,,,,,,,,,13.76,7.32
33.17,-11.05,39.30,39295.00,,,,,,,,,,,13.76,7.32
33.17,-11.05,39.42,39415.00,,,,,,,,,9.89,0.00,13.76,7.32
33.17,-11.05,39.54,39535.00,,,,,,,,,10.20,0.31,13.76,7.32
33.17,-11.05,39.66,39655.00,,,,,,,,,10.20,0.31,13.76,7.32
33.17,-11.05,39.78,39775.00,,,,,,,,,10.20,0.31,13.76,7.32
33.17,-11.05,39.90,39895.00,,,,,,,,,10.20,0.31,10.51,3.23
33.17,-11.06,40.02,40015.00,,,,,,,,,10.20,0.31,10.20,0.31
33.17,-11.06,40.14,40135.00,,,,,,,,,10.20,0.31,10.20,0.31
33.17,-11.06,40.25,40254.00,,,,,,,,,10.20,0.31,9.89,0.61
33.17,-11.06,40.37,40374.00,,,,,,,9.89,0.00,10.20,0.31,9.89,0.61
33.17,-11.06,40.49,40494.00,,,,,,,10.20,0.31,10.20,0.31,9.45,1.35
33.17,-11.06,40.61,40614.00,,,,,,,10.20,0.31,10.20,0.31,9.45,1.35
33.17,-11.06,40.73,40734.00,,,,,,,10.20,0.31,10.20,0.31,9.45,1.35
33.17,-11.06,40.85,40854.00,9.89,0.15,0.69,0.04,2.73,2.73,10.20,0.31,10.20,0.31,9.45,1.35
33.17,-11.06,40.97,40974.00,10.51,0.30,2.82,0.15,2.28,2.28,10.20,0.31,10.20,0.31,9.45,1.35
33.17,-11.07,41.09,41094.00,,,,,,,10.20,0.31,10.20,0.31,9.89,1.27
33.17,-11.07,41.21,41214.00,,,,,,,10.20,0.31,9.89,0.61,9.89,1.27
33.17,-11.07,41.33,41334.00,,,,,,,10.20,0.31,9.89,0.61,9.89,1.27
33.17,-11.07,41.45,41454.00,,,,,,,10.51,0.00,9.45,1.35,9.89,1.27
33.17,-11.07,41.57,41574.00,,,,,,,,,9.45,1.35,9.45,1.21
33.17,-11.07,41.69,41694.00,,,,,,,,,9.45,1.35,9.45,1.21
33.17,-11.07,41.81,41814.00,,,,,,,,,9.45,1.35,9.45,1.21
33.17,-11.07,41.93,41934.00,,,,,,,,,9.45,1.35,9.01,1.23
33.17,-11.07,42.05,42054.00,,,,,,,,,9.89,1.27,9.01,1.23
33.17,-11.08,42.17,42174.00,,,,,,,9.01,0.00,9.89,1.27,9.01,1.23
33.17,-11.08,42.29,42294.00,,,,,,,9.01,0.00,9.89,1.27,9.01,1.23
33.17,-11.08,42.41,42414.00,,,,,,,7.97,1.04,9.53,1.37,9.01,1.23
33.17,-11.08,42.53,42534.00,,,,,,,7.97,1.04,8.65,1.13,9.01,1.23
33.17,-11.08,42.65,42654.00,9.01,0.09,2.20,0.02,0.91,0.91,7.97,1.04,8.65,1.13,9.01,1.23
33.17,-11.08,42.77,42774.00,,,,,,,7.97,1.04,8.65,1.13,9.01,1.23
33.17,-11.08,42.89,42894.00,6.94,0.11,0.99,0.09,1.61,1.61,7.97,1.04,8.29,1.07,9.01,1.23
33.17,-11.08,43.01,43014.00,,,,,,,9.01,1.29,8.29,1.07,9.01,1.23
33.17,-11.08,43.13,43134.00,,,,,,,9.01,1.29,8.29,1.07,9.45,1.41
33.17,-11.08,43.25,43254.00,,,,,,,8.49,1.55,8.29,1.07,9.45,1.41
33.17,-11.09,43.37,43374.00,,,,,,,8.49,1.55,8.29,1.07,9.01,1.49
33.17,-11.09,43.49,43494.00,10.05,0.12,4.17,0.01,2.34,2.34,9.17,0.88,8.29,1.07,8.65,1.49
33.17,-11.09,43.61,43614.00,,,,,,,9.17,0.88,8.29,1.07,8.65,1.49
33.17,-11.09,43.73,43734.00,,,,,,,9.17,0.88,8.29,1.07,8.65,1.49
33.17,-11.09,43.85,43854.00,,,,,,,8.29,1.00,8.29,1.07,8.65,1.49
33.17,-11.09,43.97,43974.00,8.29,0.22,2.54,0.12,1.62,1.62,8.29,1.00,8.29,1.07,8.65,1.49
33.17,-11.09,44.09,44094.00,,,,,,,7.99,0.30,8.65,1.49,8.65,1.49
33.17,-11.09,44.21,44214.00,,,,,,,7.99,0.30,8.29,1.63,8.65,1.49
33.17,-11.09,44.33,44334.00,7.69,0.16,1.50,0.12,2.42,2.42,7.99,0.30,8.29,1.63,8.65,1.49
33.17,-11.10,44.45,44454.00,,,,,,,7.99,0.30,9.17,1.46,8.65,1.49
33.17,-11.10,44.57,44574.00,,,,,,,7.69,0.00,9.17,1.46,8.65,1.49
33.17,-11.10,44.69,44694.00,,,,,,,7.69,0.00,9.17,1.46,8.29,1.90
33.17,-11.10,44.81,44814.00,,,,,,,7.69,0.00,9.17,1.46,8.29,1.90
33.18,-11.10,44.93,44934.00,,,,,,,,,9.17,1.46,7.99,2.01
33.18,-11.10,45.05,45054.00,,,,,,,11.39,0.00,8.29,1.62,7.99,2.01
33.18,-11.10,45.17,45174.00,,,,,,,11.39,0.00,8.29,1.62,7.69,2.11
33.18,-11.10,45.29,45294.00,,,,,,,11.39,0.00,8.29,1.62,7.69,2.11
33.18,-11.10,45.41,45414.00,,,,,,,11.39,0.00,8.29,1.62,7.69,2.16
33.18,-11.10,45.53,45534.00,11.39,0.17,4.43,0.09,0.63,0.63,11.39,0.00,9.54,1.85,7.69,2.16
33.18,-11.11,45.65,45654.00,,,,,,,11.39,0.00,7.69,2.57,7.69,2.16
33.18,-11.11,45.77,45774.00,,,,,,,11.39,0.00,7.69,2.57,7.69,2.16
33.18,-11.11,45.89,45894.00,,,,,,,11.39,0.00,5.56,2.86,7.69,2.16
33.18,-11.11,46.01,46014.00,,,,,,,11.39,0.00,5.56,2.86,6.99,2.10
33.18,-11.11,46.13,46134.00,,,,,,,,,5.56,2.86,7.69,2.40
33.18,-11.11,46.25,46254.00,,,,,,,,,5.56,2.86,7.69,2.40
33.18,-11.11,46.37,46374.00,,,,,,,,,5.93,2.52,7.69,2.40
33.18,-11.11,46.49,46494.00,,,,,,,,,5.93,2.52,6.99,2.59
33.18,-11.11,46.61,46614.00,,,,,,,5.13,0.00,5.93,2.52,6.99,2.59
33.18,-11.12,46.73,46734.00,,,,,,,5.13,0.00,5.93,2.52,6.99,2.59
33.18,-11.12,46.85,46854.00,,,,,,,5.35,0.21,5.93,2.52,8.85,4.04
33.18,-11.12,46.97,46974.00,,,,,,,5.35,0.21,5.93,2.52,8.85,4.04
33.18,-11.12,47.09,47094.00,5.13,0.13,0.40,0.12,2.90,2.90,5.35,0.21,5.93,2.53,9.03,3.74
33.18,-11.12,47.21,47214.00,,,,,,,5.35,0.21,5.93,2.53,9.03,3.74
33.18,-11.12,47.33,47334.00,5.56,0.08,0.66,0.05,2.34,2.34,5.56,0.48,5.93,2.53,9.03,3.74
33.18,-11.12,47.45,47454.00,,,,,,,5.56,0.48,5.93,2.53,9.03,3.74
33.18,-11.12,47.57,47574.00,,,,,,,5.56,0.48,5.93,2.53,9.03,3.74
33.18,-11.12,47.69,47694.00,,,,,,,5.93,0.37,5.93,2.53,9.03,3.74
33.18,-11.12,47.81,47814.00,6.30,0.12,2.55,0.02,2.00,2.00,5.93,0.37,6.30,4.31,9.03,3.74
33.18,-11.12,47.93,47934.00,,,,,,,6.30,0.00,6.30,4.31,9.03,3.74
33.19,-11.13,48.05,48054.00,,,,,,,8.86,2.56,7.66,3.94,7.66,3.94
33.19,-11.13,48.17,48174.00,,,,,,,8.86,2.56,7.66,3.94,7.66,3.94
33.19,-11.13,48.29,48294.00,,,,,,,8.86,2.56,7.66,3.94,7.66,3.94
33.19,-11.13,48.41,48414.00,,,,,,,11.42,0.00,7.66,3.94,7.66,3.94
33.19,-11.13,48.53,48534.00,11.42,0.12,0.53,0.13,0.78,0.78,11.42,0.00,7.66,3.94,7.66,3.94
33.19,-11.13,48.65,48654.00,,,,,,,11.42,0.00,9.03,3.89,7.37,3.69
33.19,-11.13,48.77,48774.00,,,,,,,13.85,2.44,9.03,3.89,7.37,3.69
33.19,-11.13,48.89,48894.00,,,,,,,13.85,2.44,10.22,3.67,7.37,3.69
33.19,-11.13,49.01,49014.00,,,,,,,11.42,3.02,10.22,3.67,7.37,3.69
33.19,-11.13,49.13,49134.00,,,-0.56,0.19,0.80,0.80,12.66,3.63,10.22,3.67,7.37,3.69
33.19,-11.14,49.25,49254.00,16.29,0.30,2.69,0.16,0.70,0.70,12.66,3.63,10.22,3.67,7.37,3.69
33.19,-11.14,49.37,49374.00,,,,,,,12.66,3.63,11.42,3.02,7.37,3.69
33.19,-11.14,49.49,49494.00,9.03,0.05,1.23,0.02,2.07,2.07,12.66,3.63,11.42,3.02,7.37,3.69
33.19,-11.14,49.61,49614.00,,,,,,,12.66,3.63,10.22,3.36,9.03,3.42
33.19,-11.14,49.73,49734.00,,,,,,,12.66,3.63,10.22,3.36,9.03,3.42
33.19,-11.14,49.85,49854.00,,,,,,,9.03,0.00,10.22,3.36,9.91,3.25
33.19,-11.14,49.97,49974.00,,,,,,,9.03,0.00,10.22,3.36,9.91,3.25
33.19,-11.14,50.09,50094.00,,,,,,,,,9.03,3.87,9.91,3.25
33.19,-11.14,50.21,50214.00,,,,,,,,,9.03,3.87,9.91,3.25
33.19,-11.14,50.33,50334.00,,,,,,,,,9.03,3.87,10.79,3.01
33.19,-11.15,50.45,50454.00,,,,,,,,,9.03,3.87,11.10,2.97
33.19,-11.15,50.57,50574.00,,,,,,,7.37,0.00,9.91,3.35,10.79,3.06
33.19,-11.15,50.69,50694.00,,,,,,,7.37,0.00,9.91,3.35,11.10,3.02
33.19,-11.15,50.81,50814.00,,,,,,,7.37,0.00,9.03,1.40,10.79,2.98
33.19,-11.15,50.93,50934.00,,,,,,,7.37,0.00,9.03,1.40,10.71,2.83
33.19,-11.15,51.05,51054.00,7.37,0.06,0.17,0.07,0.17,0.17,7.37,0.00,9.08,1.71,10.71,3.03
33.19,-11.15,51.17,51173.00,,,,,,,7.37,0.00,9.08,1.71,10.71,3.03
33.19,-11.15,51.29,51293.00,,,,,,,7.37,0.00,9.08,1.71,10.71,3.03
33.19,-11.15,51.41,51413.00,,,,,,,7.37,0.00,10.79,2.70,10.71,3.03
33.19,-11.16,51.53,51533.00,,,,,,,9.08,1.71,9.22,2.69,10.71,3.03
33.19,-11.16,51.65,51653.00,,,,,,,10.79,0.00,10.79,2.88,10.62,3.10
33.19,-11.16,51.77,51773.00,,,,,,,10.79,0.00,9.65,2.76,10.62,2.69
33.19,-11.16,51.89,51893.00,,,,,,,10.79,0.00,10.62,2.55,9.82,2.61
33.19,-11.16,52.01,52013.00,10.79,0.18,1.85,0.13,1.17,1.17,10.79,0.00,10.71,2.75,10.71,2.66
33.19,-11.16,52.13,52133.00,,,,,,,10.79,0.00,10.71,2.75,10.71,2.66
33.19,-11.16,52.25,52253.00,,,,,,,10.79,0.00,10.71,2.75,10.62,2.69
33.19,-11.16,52.37,52373.00,,,,,,,12.39,1.60,10.71,2.75,10.62,2.69
33.19,-11.16,52.49,52493.00,,,,,,,10.79,2.59,10.71,2.75,9.82,2.62
33.19,-11.16,52.61,52613.00,,,,,,,13.90,2.97,10.71,2.75,10.62,2.53
33.18,-11.16,52.73,52733.00,,,,,,,11.21,2.95,10.79,2.67,10.37,2.46
33.18,-11.17,52.85,52853.00,14.00,0.25,1.95,0.11,1.63,1.63,10.62,2.64,10.71,2.61,10.13,2.41
33.18,-11.17,52.97,52973.00,7.65,0.35,1.67,0.16,2.50,2.50,12.26,2.76,10.79,2.56,10.13,2.41
33.18,-11.17,53.09,53093.00,13.90,0.35,1.43,0.16,1.37,1.37,12.26,2.76,10.79,2.56,10.37,2.34
33.18,-11.17,53.21,53213.00,8.52,0.22,2.60,0.13,3.21,3.21,12.26,2.76,10.71,2.63,10.62,2.49
33.18,-11.17,53.33,53333.00,10.62,0.26,1.68,0.14,2.08,2.08,12.26,2.76,10.71,2.63,10.71,2.56
33.18,-11.17,53.45,53453.00,14.53,0.32,2.31,0.12,0.16,0.16,10.62,2.77,10.62,2.57,10.71,2.56
33.18,-11.17,53.57,53573.00,,,,,,,10.62,2.84,10.62,2.57,10.79,2.49
33.18,-11.17,53.69,53693.00,,,,,,,10.62,2.66,10.37,2.48,10.79,2.49
33.18,-11.17,53.81,53813.00,,,,,,,10.62,2.57,10.13,2.44,10.79,2.49
33.18,-11.17,53.93,53933.00,,,,,,,12.89,2.70,10.13,2.44,10.80,2.79
33.18,-11.18,54.05,54053.00,7.37,0.06,2.07,0.03,0.43,0.43,10.96,2.45,10.37,2.36,10.81,2.91
33.18,-11.18,54.17,54173.00,12.89,0.27,1.78,0.20,1.93,1.93,9.03,2.48,10.62,2.51,10.81,3.62
33.18,-11.18,54.29,54293.00,9.03,0.14,1.36,0.14,0.84,0.84,9.03,2.48,10.71,2.56,10.81,3.56
33.18,-11.18,54.41,54413.00,13.04,0.29,0.99,0.20,1.14,1.14,9.00,2.30,10.62,2.53,10.81,3.65
33.18,-11.18,54.53,54532.00,,,,,,,9.03,2.15,10.71,2.47,10.81,3.79
33.18,-11.18,54.65,54652.00,7.69,0.17,0.80,0.11,0.44,0.44,10.13,1.88,10.62,2.44,10.81,3.79
33.18,-11.18,54.77,54772.00,,,,,,,9.03,1.61,10.71,2.44,10.82,3.72
33.18,-11.18,54.89,54892.00,8.98,0.23,2.41,0.07,1.25,1.25,9.55,1.70,10.81,2.92,11.37,3.65
33.18,-11.18,55.01,55012.00,10.81,0.06,2.36,0.03,1.50,1.50,9.55,1.13,10.81,3.07,10.82,3.61
33.18,-11.18,55.13,55132.00,10.13,0.15,2.02,0.06,0.92,0.92,10.13,2.14,10.82,3.99,10.82,3.61
33.18,-11.19,55.25,55251.00,8.91,0.13,1.23,0.15,2.05,2.05,10.81,2.22,10.81,3.89,11.28,3.55
33.18,-11.19,55.37,55370.00,,,,,,,10.81,2.22,10.82,3.97,11.28,3.63
33.18,-11.19,55.49,55490.00,10.82,0.29,2.87,0.02,1.88,1.88,10.81,2.18,10.81,4.07,11.73,3.60
33.17,-11.19,55.61,55610.00,14.87,0.19,0.63,0.08,1.88,1.88,10.82,2.35,10.82,4.01,11.73,3.58
33.17,-11.19,55.73,55730.00,14.28,0.15,1.57,0.10,0.51,0.51,12.55,2.46,10.82,4.01,11.92,3.58
33.17,-11.19,55.85,55850.00,,,,,,,14.57,2.30,11.92,3.92,11.93,3.62
33.17,-11.19,55.97,55968.00,,,,,,,14.87,2.19,10.82,3.99,11.93,3.67
33.17,-11.19,56.09,56088.00,,,,,,,16.15,2.86,10.82,3.99,11.93,3.67
33.17,-11.19,56.21,56206.00,,,,,,,16.15,3.89,11.73,3.82,11.93,4.15
33.17,-11.19,56.33,56326.00,17.26,0.30,1.70,0.17,0.56,0.56,17.26,3.80,11.83,3.82,12.33,4.59
33.17,-11.19,56.45,56446.00,16.15,0.28,1.51,0.05,1.54,1.54,16.71,5.05,11.92,3.81,12.73,4.74
33.18,-11.19,56.57,56566.00,22.31,0.60,2.39,0.26,2.09,2.09,16.71,5.05,11.93,3.78,12.81,4.68
33.18,-11.19,56.69,56686.00,10.41,0.13,4.10,0.07,5.23,5.23,16.15,4.75,12.73,3.75,12.73,4.76
33.18,-11.19,56.81,56806.00,17.34,0.18,3.26,0.10,3.70,3.70,14.44,4.54,14.28,3.60,13.04,4.87
33.18,-11.20,56.93,56926.00,6.83,0.13,8.45,0.12,3.91,3.91,12.33,4.65,14.28,3.60,13.51,4.95
33.18,-11.20,57.05,57046.00,,,,,,,11.92,4.85,14.57,3.63,12.73,4.90
33.18,-11.20,57.17,57166.00,12.73,0.27,2.10,0.13,1.70,1.70,11.73,3.01,15.04,4.27,13.51,4.82
33.18,-11.20,57.29,57286.00,11.92,0.16,2.66,0.07,3.38,3.38,11.92,3.43,15.84,4.87,12.73,4.76
33.18,-11.20,57.41,57406.00,9.41,0.16,3.82,0.11,2.73,2.73,11.83,2.99,15.88,4.94,13.51,4.64
33.18,-11.20,57.53,57526.00,,,,,,,11.93,2.14,15.88,4.94,13.51,4.62
33.18,-11.20,57.65,57646.00,11.73,0.16,4.42,0.07,2.52,2.52,11.93,2.33,15.88,4.94,13.89,4.63
33.18,-11.20,57.77,57766.00,16.57,0.13,3.16,0.06,3.58,3.58,11.93,2.54,16.02,4.98,14.28,4.57
33.18,-11.20,57.89,57886.00,,,,,,,13.87,2.67,15.88,5.11,14.28,4.57
33.18,-11.20,58.01,58006.00,11.93,0.17,2.63,0.14,1.52,1.52,15.81,2.10,15.81,5.24,14.57,4.58
33.18,-11.20,58.13,58126.00,15.88,0.29,2.89,0.12,3.28,3.28,15.84,3.87,14.27,5.12,14.28,4.68
33.18,-11.21,58.25,58246.00,15.81,0.20,2.63,0.02,3.39,3.39,16.22,4.42,14.27,5.04,13.51,4.88
33.18,-11.21,58.37,58366.00,,,,,,,18.65,4.53,13.12,5.03,13.51,4.88
33.18,-11.21,58.49,58486.00,,,,,,,18.65,4.53,13.12,4.67,13.12,4.85
33.18,-11.21,58.61,58606.00,23.41,0.24,3.30,0.04,0.97,0.97,21.42,3.65,13.12,4.67,13.12,4.85
33.18,-11.21,58.73,58726.00,24.29,0.13,2.43,0.04,2.39,2.39,21.42,2.95,13.51,4.78,13.12,4.85
33.18,-11.21,58.85,58846.00,21.42,0.27,5.06,0.13,1.27,1.27,22.42,1.26,14.66,4.85,12.73,4.92
33.18,-11.21,58.97,58966.00,,,,,,,21.42,4.83,15.81,4.69,12.34,5.02
33.18,-11.21,59.09,59086.00,,,,,,,21.42,4.83,15.81,4.69,11.95,4.84
33.18,-11.21,59.21,59206.00,21.39,0.33,1.80,0.08,3.18,3.18,21.39,5.48,15.81,5.01,12.34,4.89
33.18,-11.22,59.33,59326.00,,,,,,,13.51,4.63,14.66,5.21,11.94,5.20
33.18,-11.22,59.45,59446.00,10.88,0.04,4.34,0.01,1.37,1.37,11.95,3.88,13.51,5.20,11.95,5.08
33.18,-11.22,59.57,59566.00,,,,,,,11.95,3.88,14.66,5.31,11.95,5.08
33.18,-11.22,59.69,59685.00,11.95,0.19,2.01,0.15,0.99,0.99,11.95,3.88,13.51,5.54,11.94,5.21
33.18,-11.22,59.81,59805.00,13.51,0.12,1.48,0.02,0.71,0.71,11.70,0.98,12.73,5.81,11.94,5.30
33.18,-11.22,59.93,59925.00,11.46,0.12,3.69,0.09,2.63,2.63,11.70,0.98,12.73,5.81,11.95,5.33
33.18,-11.22,60.05,60045.00,,,,,,,11.95,0.88,12.73,5.81,11.95,5.33
33.18,-11.22,60.17,60165.00,,,,,,,11.70,1.87,11.95,5.50,11.95,5.57
33.18,-11.22,60.29,60285.00,,,,,,,11.46,2.12,11.46,5.10,11.94,5.70
33.18,-11.22,60.41,60405.00,,,,,,,10.66,1.31,11.17,4.33,11.94,5.70
33.18,-11.22,60.53,60525.00,,,,,,,9.51,1.15,11.17,4.33,11.95,5.87
33.18,-11.23,60.65,60645.00,8.36,0.13,2.43,0.09,2.29,2.29,9.51,1.15,11.17,4.33,11.70,6.05
33.18,-11.23,60.77,60765.00,,,,,,,9.51,1.15,10.77,2.32,11.46,6.26
33.18,-11.23,60.89,60885.00,10.66,0.29,0.93,0.02,1.15,1.15,9.51,1.15,10.77,2.32,11.46,6.26
33.18,-11.23,61.01,61005.00,,,,,,,9.51,1.15,10.66,2.47,11.46,6.26
33.18,-11.23,61.13,61125.00,,,,,,,9.51,1.15,10.06,2.51,11.17,5.84
33.17,-11.23,61.25,61245.00,,,,,,,8.04,2.62,9.46,2.53,10.88,4.95
33.17,-11.23,61.37,61365.00,,,,,,,8.04,2.62,8.91,2.06,10.66,3.97
33.17,-11.23,61.49,61485.00,,,,,,,5.41,0.00,8.36,1.82,10.66,3.97
33.17,-11.23,61.61,61605.00,,,,,,,5.41,0.00,8.36,1.82,10.66,3.97
33.17,-11.23,61.73,61725.00,5.41,0.07,2.58,0.04,2.21,2.21,7.43,2.02,8.36,1.82,9.57,2.21
33.17,-11.24,61.85,61845.00,,,,,,,7.43,2.02,8.36,1.82,9.57,2.21
33.17,-11.24,61.97,61965.00,,,,,,,7.43,2.02,8.36,1.82,9.46,2.41
33.17,-11.24,62.09,62085.00,,,,,,,7.10,1.66,8.36,1.82,9.51,2.33
33.17,-11.24,62.21,62205.00,9.46,0.37,1.68,0.19,1.85,1.85,7.10,1.66,8.28,2.04,9.46,2.29
